epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,39546.8,1.26875,0.7804,1.12424,0.79491,0.72574,0.77897,0.51834,1.1828,0.69115,1.08052,0.007426,0.007426,0.007426
28,39853,1.26146,0.77802,1.12203,0.80665,0.72433,0.78149,0.51956,1.18004,0.68549,1.08201,0.007327,0.007327,0.007327
29,40158.9,1.25291,0.77013,1.11541,0.79237,0.73326,0.78081,0.51823,1.18884,0.68893,1.08006,0.007228,0.007228,0.007228
30,40456.4,1.25268,0.76404,1.11799,0.79626,0.73635,0.78361,0.52107,1.18095,0.68256,1.08375,0.007129,0.007129,0.007129
31,40762.6,1.24436,0.76344,1.1157,0.81555,0.7261,0.7824,0.52427,1.16824,0.67631,1.0771,0.00703,0.00703,0.00703
32,41068.1,1.24482,0.76475,1.11346,0.79431,0.73644,0.78475,0.52693,1.16037,0.67755,1.07199,0.006931,0.006931,0.006931
33,41369.3,1.24511,0.75547,1.11368,0.79867,0.728,0.781,0.52366,1.17213,0.67766,1.07577,0.006832,0.006832,0.006832
34,41662.3,1.24032,0.75187,1.11232,0.80922,0.72421,0.78459,0.52462,1.1704,0.67624,1.07192,0.006733,0.006733,0.006733
35,41963.2,1.22801,0.74361,1.10567,0.80199,0.72942,0.78774,0.52939,1.1555,0.6734,1.06672,0.006634,0.006634,0.006634
36,42264.2,1.24033,0.75321,1.10941,0.79572,0.7335,0.78501,0.5278,1.17059,0.67019,1.07256,0.006535,0.006535,0.006535
37,42575.3,1.23135,0.7437,1.10317,0.80043,0.73553,0.78763,0.53282,1.14723,0.65443,1.06494,0.006436,0.006436,0.006436
38,42877.8,1.21966,0.74311,1.10204,0.79386,0.74775,0.79208,0.53309,1.1472,0.65575,1.06677,0.006337,0.006337,0.006337
39,43168.4,1.22104,0.73778,1.11139,0.81325,0.73733,0.79306,0.53221,1.1541,0.65298,1.06534,0.006238,0.006238,0.006238
40,43450.1,1.22056,0.73752,1.10125,0.80304,0.736,0.79025,0.535,1.14842,0.65916,1.06531,0.006139,0.006139,0.006139
41,43752.7,1.21162,0.72907,1.10188,0.80209,0.73907,0.79139,0.53418,1.14357,0.65235,1.06301,0.00604,0.00604,0.00604
42,44041.3,1.20892,0.72399,1.10177,0.81,0.73553,0.79325,0.53494,1.14417,0.65305,1.0597,0.005941,0.005941,0.005941
43,44360.6,1.20652,0.73045,1.09657,0.81187,0.73685,0.79438,0.53867,1.14235,0.65021,1.06278,0.005842,0.005842,0.005842
44,44669.7,1.20134,0.71891,1.09763,0.81261,0.73839,0.79766,0.5415,1.13997,0.63963,1.05972,0.005743,0.005743,0.005743
45,44973.3,1.20934,0.72421,1.09931,0.80885,0.739,0.79706,0.53785,1.13848,0.63943,1.05995,0.005644,0.005644,0.005644
46,45263.3,1.19709,0.71128,1.09388,0.81008,0.74391,0.79658,0.53768,1.14154,0.64067,1.06125,0.005545,0.005545,0.005545
47,45560.3,1.19764,0.71372,1.09659,0.81181,0.73859,0.79595,0.5413,1.12771,0.64091,1.05541,0.005446,0.005446,0.005446
48,45857.4,1.19369,0.71523,1.09629,0.80835,0.7443,0.79947,0.54546,1.12674,0.63497,1.05281,0.005347,0.005347,0.005347
49,46151.3,1.2009,0.71362,1.09533,0.81417,0.73635,0.79949,0.54487,1.12818,0.63051,1.05603,0.005248,0.005248,0.005248
50,46467.5,1.18833,0.70937,1.09065,0.80739,0.74674,0.80111,0.54598,1.12448,0.6238,1.0515,0.005149,0.005149,0.005149
51,46786.3,1.1905,0.70757,1.08455,0.81384,0.73929,0.79915,0.54311,1.12542,0.62822,1.05651,0.00505,0.00505,0.00505
52,47115.7,1.19139,0.71024,1.08565,0.80499,0.7445,0.80282,0.54709,1.12636,0.62349,1.05744,0.004951,0.004951,0.004951
53,47443.9,1.18568,0.69984,1.08915,0.81185,0.74165,0.80277,0.54724,1.12611,0.62505,1.05394,0.004852,0.004852,0.004852
54,47766.8,1.17955,0.69871,1.08774,0.80562,0.75102,0.80294,0.54824,1.12361,0.62317,1.05466,0.004753,0.004753,0.004753
55,48082.1,1.17709,0.70662,1.08638,0.80705,0.74486,0.80023,0.54801,1.1218,0.62143,1.05256,0.004654,0.004654,0.004654
56,48416,1.18301,0.69666,1.08429,0.81212,0.74837,0.80278,0.54957,1.12341,0.62395,1.05184,0.004555,0.004555,0.004555
57,48731.5,1.17457,0.69416,1.08493,0.82537,0.73672,0.80428,0.5516,1.11576,0.61691,1.04984,0.004456,0.004456,0.004456
58,49052.6,1.18073,0.6966,1.09041,0.81116,0.75346,0.8058,0.5518,1.11659,0.61754,1.05178,0.004357,0.004357,0.004357
59,49377.2,1.16547,0.69425,1.07731,0.81651,0.74258,0.80294,0.55111,1.11268,0.61728,1.05093,0.004258,0.004258,0.004258
60,49696.3,1.16568,0.68418,1.08335,0.81863,0.744,0.80388,0.55159,1.11448,0.61683,1.05214,0.004159,0.004159,0.004159
61,50008.8,1.16609,0.68166,1.07809,0.80711,0.75197,0.80474,0.55205,1.11046,0.6132,1.04987,0.00406,0.00406,0.00406
62,50321.4,1.17215,0.68926,1.0772,0.80311,0.75407,0.80558,0.55464,1.11381,0.61146,1.04928,0.003961,0.003961,0.003961
63,50634,1.15674,0.68046,1.07388,0.81179,0.74614,0.80688,0.5548,1.1097,0.60713,1.0487,0.003862,0.003862,0.003862
64,50952.1,1.15518,0.68358,1.08195,0.81975,0.74491,0.8071,0.55509,1.11125,0.61224,1.04741,0.003763,0.003763,0.003763
65,51279.2,1.15497,0.67923,1.07874,0.81253,0.75469,0.80895,0.55668,1.10873,0.60872,1.04714,0.003664,0.003664,0.003664
66,51609.2,1.16119,0.67413,1.07923,0.82061,0.75027,0.80824,0.55469,1.10812,0.60712,1.04702,0.003565,0.003565,0.003565
67,51913.9,1.15082,0.67064,1.07183,0.81826,0.74856,0.80887,0.556,1.10679,0.60419,1.04676,0.003466,0.003466,0.003466
68,52216.4,1.14918,0.66286,1.07085,0.81508,0.7526,0.81032,0.55617,1.10463,0.6056,1.0466,0.003367,0.003367,0.003367
69,52537.9,1.15464,0.67892,1.07571,0.81556,0.75102,0.80896,0.55667,1.10428,0.60418,1.04454,0.003268,0.003268,0.003268
70,52855,1.1555,0.67546,1.07697,0.81538,0.75226,0.80991,0.55709,1.10314,0.60118,1.04436,0.003169,0.003169,0.003169
71,53142.5,1.13685,0.65681,1.07044,0.80712,0.75627,0.80929,0.55752,1.10401,0.6048,1.04357,0.00307,0.00307,0.00307
72,53428.4,1.14991,0.6597,1.0742,0.80092,0.76068,0.80955,0.55786,1.10684,0.60716,1.04591,0.002971,0.002971,0.002971
73,53721.3,1.14546,0.662,1.06979,0.81214,0.75326,0.80969,0.55792,1.10546,0.60349,1.04428,0.002872,0.002872,0.002872
74,53998.2,1.13942,0.66191,1.06896,0.81605,0.74843,0.81018,0.5593,1.10092,0.60127,1.04256,0.002773,0.002773,0.002773
75,54278.6,1.1374,0.65856,1.07042,0.80109,0.76316,0.80959,0.55768,1.09915,0.60149,1.04229,0.002674,0.002674,0.002674
76,54571.7,1.14042,0.65205,1.06719,0.8169,0.74997,0.80964,0.55801,1.09931,0.60114,1.04173,0.002575,0.002575,0.002575
77,54899.1,1.13,0.64714,1.06722,0.82174,0.74857,0.81034,0.55918,1.10089,0.59976,1.04256,0.002476,0.002476,0.002476
78,55219.8,1.14234,0.65755,1.06792,0.81842,0.74959,0.80996,0.5591,1.09986,0.59871,1.04285,0.002377,0.002377,0.002377
79,55534.4,1.12575,0.64591,1.06497,0.81859,0.75205,0.81256,0.56036,1.09917,0.59661,1.04334,0.002278,0.002278,0.002278
80,55861.3,1.13011,0.65472,1.06668,0.81499,0.75482,0.81362,0.5617,1.09741,0.59386,1.04212,0.002179,0.002179,0.002179
81,56181.6,1.1292,0.6492,1.05848,0.81878,0.75102,0.81355,0.56179,1.09701,0.59505,1.04167,0.00208,0.00208,0.00208
82,56505.5,1.12754,0.64183,1.06355,0.81968,0.7502,0.81282,0.56128,1.09641,0.59622,1.0412,0.001981,0.001981,0.001981
83,56823.3,1.12203,0.64223,1.05622,0.81331,0.75611,0.81342,0.56256,1.09627,0.5953,1.04169,0.001882,0.001882,0.001882
84,57135.5,1.11744,0.64839,1.0588,0.82051,0.75166,0.81317,0.56237,1.09702,0.59473,1.04204,0.001783,0.001783,0.001783
85,57447.9,1.11922,0.64522,1.05656,0.81787,0.75285,0.81357,0.56212,1.09812,0.59505,1.04242,0.001684,0.001684,0.001684
86,57749.6,1.11833,0.63753,1.05667,0.81887,0.75407,0.81388,0.56237,1.09592,0.59514,1.04189,0.001585,0.001585,0.001585
87,58042.7,1.12275,0.64251,1.05552,0.81488,0.75605,0.8129,0.56139,1.09497,0.59597,1.04182,0.001486,0.001486,0.001486
88,58323.7,1.10846,0.6277,1.05486,0.8137,0.75733,0.81362,0.5624,1.09525,0.59603,1.0416,0.001387,0.001387,0.001387
89,58602,1.12266,0.63822,1.05827,0.81234,0.75774,0.81294,0.56156,1.09522,0.59613,1.04142,0.001288,0.001288,0.001288
90,58880.3,1.10864,0.62317,1.05438,0.81865,0.7555,0.81378,0.56224,1.09463,0.5957,1.04135,0.001189,0.001189,0.001189
91,59167.8,1.07718,0.59881,1.049,0.8164,0.75832,0.81348,0.56255,1.09545,0.59413,1.04118,0.00109,0.00109,0.00109
92,60981.5,1.06909,0.5951,1.04807,0.82104,0.7553,0.81485,0.56329,1.09696,0.5923,1.0416,0.000991,0.000991,0.000991
93,63147.4,1.07513,0.59042,1.05248,0.82667,0.75118,0.81569,0.56414,1.09651,0.58952,1.04142,0.000892,0.000892,0.000892
94,63426.9,1.06295,0.58617,1.04334,0.82529,0.75071,0.81641,0.56547,1.09668,0.58784,1.04123,0.000793,0.000793,0.000793
95,63697.1,1.06145,0.57824,1.04102,0.82376,0.75306,0.81677,0.56494,1.09825,0.58666,1.04151,0.000694,0.000694,0.000694
96,63971.7,1.0607,0.58154,1.04028,0.82318,0.75285,0.81714,0.56553,1.0989,0.58623,1.04168,0.000595,0.000595,0.000595
97,64237.7,1.05543,0.58244,1.04311,0.82774,0.74995,0.8181,0.56651,1.0985,0.58519,1.04179,0.000496,0.000496,0.000496
98,64513.3,1.05575,0.57747,1.03729,0.83039,0.74837,0.81829,0.56641,1.09803,0.58486,1.04187,0.000397,0.000397,0.000397
99,64786.6,1.04954,0.57303,1.03997,0.82652,0.75038,0.81843,0.56701,1.09818,0.58469,1.04192,0.000298,0.000298,0.000298
100,65066.4,1.05222,0.57376,1.03972,0.82613,0.75102,0.81848,0.56657,1.09793,0.58444,1.04183,0.000199,0.000199,0.000199
